,grapheme,phoneme,filename
8715,em,\e~j~\'\f\\r\\a\.\k\\a\.\s\\u\\pau\,A_Hora_da_Estrela_-_Frases
8715,"fracasso,",\m\\i\,A_Hora_da_Estrela_-_Frases
8715,me,\R\\e\.\d\\u\'\z\\i\,A_Hora_da_Estrela_-_Frases
8715,reduzi,\a\,A_Hora_da_Estrela_-_Frases
8715,mim,\m\\a\\js\,A_Hora_da_Estrela_-_Frases
8715,mas,'\p\\e\.\l\\u\,A_Hora_da_Estrela_-_Frases
8715,menos,'\k\\E\.\r\\u\,A_Hora_da_Estrela_-_Frases
8715,quero,\e~\.\k\\o~\'\t\\r\\a\\r\,A_Hora_da_Estrela_-_Frases
8715,seu,'\d\\e\.\u\\s\,A_Hora_da_Estrela_-_Frases
8716,"acrescentar,",\a\.\k\\r\\e\\s\\e~\.\t\\a\\X\\pau\,A_Hora_da_Estrela_-_Frases
8716,jovem,'\Z\\O\.\v\\e~j~\.\i\,A_Hora_da_Estrela_-_Frases
8716,sobre,'\m\\i~\\pau\,A_Hora_da_Estrela_-_Frases
8716,que,\v\\i\'\v\\e~\.\m\\u\\z\,A_Hora_da_Estrela_-_Frases
8716,vivemos,\e\\s\.\k\\l\\u\.\z\\i\.\v\\a\'\m\\e~\.\tS\\i\,A_Hora_da_Estrela_-_Frases
8716,exclusivamente,\n\\u\,A_Hora_da_Estrela_-_Frases
8716,presente,'\p\\o\\j\\s\,A_Hora_da_Estrela_-_Frases
8716,pois,'\s\\e~\.\p\\r\\i\,A_Hora_da_Estrela_-_Frases
8716,sempre,\i\,A_Hora_da_Estrela_-_Frases
8716,e,\e\.\t\\e\\R\.\n\\a\'\m\\e~\.\tS\\i\,A_Hora_da_Estrela_-_Frases
8716,eternamente,\E\\u\,A_Hora_da_Estrela_-_Frases
8716,dia,'\O\.\Z\\i\\pau\,A_Hora_da_Estrela_-_Frases
8716,"hoje,",\u\,A_Hora_da_Estrela_-_Frases
8716,e,'\dZ\\i\.\a\,A_Hora_da_Estrela_-_Frases
8716,dia,\a\.\m\\a\'\J\\a~\,A_Hora_da_Estrela_-_Frases
8716,de,\s\\e\'\r\\a\,A_Hora_da_Estrela_-_Frases
8716,amanhã,\u~\,A_Hora_da_Estrela_-_Frases
8716,será,'\O\.\Z\\i\\pau\,A_Hora_da_Estrela_-_Frases
8716,"hoje,",\e\.\t\\e\\R\.\n\\i\'\d\\a\.\dZ\\i\,A_Hora_da_Estrela_-_Frases
8716,a,\E\\u\,A_Hora_da_Estrela_-_Frases
8716,eternidade,\e\\s\'\t\\a\.\d\\u\,A_Hora_da_Estrela_-_Frases
8716,o,'\k\\o\\j\.\z\\a\\js\,A_Hora_da_Estrela_-_Frases
8716,estado,'\n\\e\\s\.\tS\\i\,A_Hora_da_Estrela_-_Frases
8716,das,\m\\o\'\m\\e~\.\t\\u\,A_Hora_da_Estrela_-_Frases
8716,neste,,A_Hora_da_Estrela_-_Frases
8717,eis,'\ej\\s\,A_Hora_da_Estrela_-_Frases
8717,receoso,\R\\e\.\s\\e\'\o\.\z\\u\,A_Hora_da_Estrela_-_Frases
8717,pus,'\p\\u\\js\,A_Hora_da_Estrela_-_Frases
8719,Verifico,\v\\e\.\r\\i\'\f\\i\.\k\\u\,A_Hora_da_Estrela_-_Frases
8720,Antecedentes,\a~\.\t\\e\.\s\\e\'\d\\e~\.\tS\\i\\s\,A_Hora_da_Estrela_-_Frases
8720,escrever?,\e\\s\.\k\\r\\e\'\v\\e\\X\,A_Hora_da_Estrela_-_Frases
8721,que,'\t\\e~j~\.\m\\a\\j\\s\,A_Hora_da_Estrela_-_Frases
8721,tem,\dZ\\i~\'\J\\ej\.\r\\u\,A_Hora_da_Estrela_-_Frases
8721,dinheiro,\k\\i\,A_Hora_da_Estrela_-_Frases
8721,os,'\p\\a\.\s\\a~\\w~\,A_Hora_da_Estrela_-_Frases
8721,que,'\f\\o~\.\m\\i\\pau\,A_Hora_da_Estrela_-_Frases
8721,passam,\u\,A_Hora_da_Estrela_-_Frases
8721,"fome,",\k\\i\,A_Hora_da_Estrela_-_Frases
8721,o,'\f\\a\\z\,A_Hora_da_Estrela_-_Frases
8721,faz,'\m\\i~\,A_Hora_da_Estrela_-_Frases
8721,mim,\a\\w\'\g\\u~\,A_Hora_da_Estrela_-_Frases
8721,algum,\u~\,A_Hora_da_Estrela_-_Frases
8721,modo,\d\\e\.\z\\o\'\n\\E\\s\.\t\\u\,A_Hora_da_Estrela_-_Frases
8721,desonesto.,,A_Hora_da_Estrela_-_Frases
8722,só,'\s\\O\\m\\i~\.\t\\u\,A_Hora_da_Estrela_-_Frases
8722,minto,\n\\a\,A_Hora_da_Estrela_-_Frases
8722,hora,\e\'\z\\a\.\t\\a\,A_Hora_da_Estrela_-_Frases
8722,exata,\d\\a\,A_Hora_da_Estrela_-_Frases
8722,da,\m\\e~\'\tS\\i\.\r\\a\,A_Hora_da_Estrela_-_Frases
8722,mentira.,,A_Hora_da_Estrela_-_Frases
8723,minto.,'\m\\i~\.\t\\u\,A_Hora_da_Estrela_-_Frases
8725,"social,",\s\\o\.\s\\i\'\a\\w\\pau\,A_Hora_da_Estrela_-_Frases
8725,marginalizado,\m\\a\\R\.\Z\\i~\.\n\\a\.\l\\i\'\z\\a\.\d\\u\,A_Hora_da_Estrela_-_Frases
8726,tem,'\t\\e~j~\.\k\\o~\.\m\\u\,A_Hora_da_Estrela_-_Frases
8726,um,'\m\\o~\\s\.\t\\r\\u\,A_Hora_da_Estrela_-_Frases
8726,monstro,\e\\s\.\k\\i\'\z\\i\.\t\\u\\pau\,A_Hora_da_Estrela_-_Frases
8726,"esquisito,",\a\,A_Hora_da_Estrela_-_Frases
8726,a,'\m\\E\\dZ\\i\\a\,A_Hora_da_Estrela_-_Frases
8726,média,\k\\o~\,A_Hora_da_Estrela_-_Frases
8726,com,\d\\e\\s\.\k\\o~\.\f\\i\'\a~\.\s\\a\,A_Hora_da_Estrela_-_Frases
8726,desconfiança,\dZ\\i\,A_Hora_da_Estrela_-_Frases
8726,eu,'\p\\O\.\s\\a\\pau\,A_Hora_da_Estrela_-_Frases
8726,possa,\a\,A_Hora_da_Estrela_-_Frases
8726,"desequilibrá-la,",'\k\\l\\a\.\s\\i\,A_Hora_da_Estrela_-_Frases
8726,a,'\b\\a\\j\.\S\\a\,A_Hora_da_Estrela_-_Frases
8726,classe,'\n\\u~\.\k\\a\,A_Hora_da_Estrela_-_Frases
8726,baixa,\v\\e~j~\.\a\,A_Hora_da_Estrela_-_Frases
8726,nunca,'\m\\i~\,A_Hora_da_Estrela_-_Frases
8726,vem,,A_Hora_da_Estrela_-_Frases
8727,fácil,\e\\s\.\k\\r\\e\'\v\\e\\X\,A_Hora_da_Estrela_-_Frases
8728,É,'\E\\d\\u\.\r\\u\,A_Hora_da_Estrela_-_Frases
8728,duro,'\k\\o~\.\m\\u\,A_Hora_da_Estrela_-_Frases
8728,como,'\k\\e\.\b\\r\\a\\R\\O\.\S\\a\\js\,A_Hora_da_Estrela_-_Frases
8728,quebrar,,A_Hora_da_Estrela_-_Frases
8728,rochas.,,A_Hora_da_Estrela_-_Frases
8729,voam,'\v\\o\.\a~\\w~\,A_Hora_da_Estrela_-_Frases
8729,faíscas,\f\\a\'\i\\s\.\k\\a\\js\,A_Hora_da_Estrela_-_Frases
8729,aços,'\a\.\s\\u\\z\,A_Hora_da_Estrela_-_Frases
8729,espelhados.,\e\\s\.\p\\e\'\L\\a\.\d\\u\\s\,A_Hora_da_Estrela_-_Frases
8730,Ah,\a\\k\\i\,A_Hora_da_Estrela_-_Frases
8730,que,'\m\\e\.\d\\u\,A_Hora_da_Estrela_-_Frases
8730,de,\k\\o\.\m\\e\'\s\\a\\r\,A_Hora_da_Estrela_-_Frases
8730,começar,\i\,A_Hora_da_Estrela_-_Frases
8730,ainda,\n\\e~j~\'\s\\e\.\k\\e\\X\,A_Hora_da_Estrela_-_Frases
8730,nem,'\s\\ej\,A_Hora_da_Estrela_-_Frases
8730,sequer,\u\,A_Hora_da_Estrela_-_Frases
8730,sei,'\n\\o~\.\m\\i\,A_Hora_da_Estrela_-_Frases
8730,nome,'\m\\O\.\s\\a\,A_Hora_da_Estrela_-_Frases
8731,história,\m\\i\,A_Hora_da_Estrela_-_Frases
8731,me,\d\\e\.\z\\e\\s\'\p\\E\.\r\\a\,A_Hora_da_Estrela_-_Frases
8731,desespera,\p\\o\\X\,A_Hora_da_Estrela_-_Frases
8731,por,'\s\\e\\X\,A_Hora_da_Estrela_-_Frases
8731,ser,'\s\\i~\.\p\\l\\i\\s\,A_Hora_da_Estrela_-_Frases
8731,simples,\d\\e\'\m\\a\\j\\s\,A_Hora_da_Estrela_-_Frases
8733,elaboração,\e\.\l\\a\.\b\\o\.\r\\a\'\s\\a~\\w~\,A_Hora_da_Estrela_-_Frases
8734,nítido,'\n\\i\\tS\\i\.\d\\u\,A_Hora_da_Estrela_-_Frases
8734,vejo.,'\v\\e\.\Z\\u\,A_Hora_da_Estrela_-_Frases
8735,duros,'\d\\u\.\r\\u\\z\,A_Hora_da_Estrela_-_Frases
8735,enlameados,\e~\.\l\\a\.\m\\e\'\a\.\d\\u\\z\,A_Hora_da_Estrela_-_Frases
8735,apalpar,\a\.\p\\a\\w\'\p\\a\\r\,A_Hora_da_Estrela_-_Frases
8735,invisível,\i~\.\v\\i\'\z\\i\\v\\e\\w\,A_Hora_da_Estrela_-_Frases
8735,lama.,'\l\\a~\.\m\\a\,A_Hora_da_Estrela_-_Frases
8736,mexerá,\m\\e\.\S\\e\'\r\\a\,A_Hora_da_Estrela_-_Frases
8736,delicada:,\d\\e\.\l\\i\'\k\\a\.\d\\a\\pau\,A_Hora_da_Estrela_-_Frases
8737,Cuidai,\k\\u\\i\'\d\\a\\j\,A_Hora_da_Estrela_-_Frases
8737,é,'\E\\s\\O\\p\\a\.\r\\a\,A_Hora_da_Estrela_-_Frases
8737,mostrá-la,\v\\O\\js\,A_Hora_da_Estrela_-_Frases
8737,para,'\a\,A_Hora_da_Estrela_-_Frases
8737,que,\R\\e\.\k\\o\.\J\\e\'\s\\a\\j\\s\,A_Hora_da_Estrela_-_Frases
8737,vós,\n\\a\,A_Hora_da_Estrela_-_Frases
8737,a,'\R\\u\.\a\\pau\,A_Hora_da_Estrela_-_Frases
8737,reconheçais,\a~\'\d\\a~\.\d\\u\,A_Hora_da_Estrela_-_Frases
8737,"rua,",'\l\\E\.\v\\i\,A_Hora_da_Estrela_-_Frases
8737,andando,\p\\o\\X\,A_Hora_da_Estrela_-_Frases
8737,de,'\k\\a\\u\.\z\\a\,A_Hora_da_Estrela_-_Frases
8737,leve,\d\\a\,A_Hora_da_Estrela_-_Frases
8737,por,\e\\z\.\v\\o\.\a\'\s\\a\.\d\\a\,A_Hora_da_Estrela_-_Frases
8737,causa,\m\\a\'\g\\r\\e\.\z\\a\,A_Hora_da_Estrela_-_Frases
8737,esvoaçada,,A_Hora_da_Estrela_-_Frases
8737,magreza:,,A_Hora_da_Estrela_-_Frases
8738,narrativa?,\n\\a\.\R\\a\'\tS\\i\.\v\\a\,A_Hora_da_Estrela_-_Frases
8739,"alegre,",\a\'\l\\E\.\g\\r\\i\\pau\,A_Hora_da_Estrela_-_Frases
8740,de,\o\'\z\\a~\.\n\\a\\js\,A_Hora_da_Estrela_-_Frases
8740,hosanas,\i\,A_Hora_da_Estrela_-_Frases
8740,um,'\dZ\\i\.\a\\pau\,A_Hora_da_Estrela_-_Frases
8740,"dia,",'\k\\e~\\m\,A_Hora_da_Estrela_-_Frases
8740,"sabe,",\k\\a~\.\t\\a\'\r\\ej\,A_Hora_da_Estrela_-_Frases
8740,cantarei,'\l\\o\.\a\\js\,A_Hora_da_Estrela_-_Frases
8740,loas,\k\\i\,A_Hora_da_Estrela_-_Frases
8740,as,\dZ\\i\.\f\\i\.\k\\u\\w\'\d\\a\.\dZ\\i\\s\,A_Hora_da_Estrela_-_Frases
8740,dificuldades,\d\\a\,A_Hora_da_Estrela_-_Frases
8740,da,\n\\o\\R\.\d\\e\\s\'\tS\\i~\.\n\\a\,A_Hora_da_Estrela_-_Frases
8741,nu,\n\\u\,A_Hora_da_Estrela_-_Frases
8741,em,\e~j~\'\f\\a\.\R\\a\.\p\\u\\s\\pau\,A_Hora_da_Estrela_-_Frases
8741,"farrapos,",'\k\\E\.\r\\u\,A_Hora_da_Estrela_-_Frases
8741,quero,\e\\s\.\p\\e\.\r\\i~\.\m\\e~\'\t\\a\\X\,A_Hora_da_Estrela_-_Frases
8741,experimentar,'\p\\e\.\l\\u\,A_Hora_da_Estrela_-_Frases
8741,menos,\u~\.\m\\a\,A_Hora_da_Estrela_-_Frases
8741,vez,\a\,A_Hora_da_Estrela_-_Frases
8741,que,'\dZ\\i\.\z\\e~j~\.\t\\e\\r\,A_Hora_da_Estrela_-_Frases
8741,dizem,\a\,A_Hora_da_Estrela_-_Frases
8741,ter,'\O\\s\.\tS\\i\\a\,A_Hora_da_Estrela_-_Frases
8741,hóstia.,,A_Hora_da_Estrela_-_Frases
8742,Comer,\k\\o\'\m\\e\\r\,A_Hora_da_Estrela_-_Frases
8742,hóstia,'\O\\s\.\tS\\i\\a\,A_Hora_da_Estrela_-_Frases
8742,banhar-se,\b\\a\'\J\\a\\X\,A_Hora_da_Estrela_-_Frases
8742,não.,\n\\u\,A_Hora_da_Estrela_-_Frases
8743,coragem,'\k\\o\.\r\\a\.\Z\\e~j~\.\m\\i~\.\J\\a\\pau\,A_Hora_da_Estrela_-_Frases
8743,"minha,",\a\,A_Hora_da_Estrela_-_Frases
8743,de,\a\.\b\\a~\.\d\\o\'\n\\a\\X\,A_Hora_da_Estrela_-_Frases
8743,abandonar,\s\\e~\.\tS\\i~\'\m\\e~\.\t\\u\\z\,A_Hora_da_Estrela_-_Frases
8743,sentimentos,\a~\'\tS\\i\.\g\\u\\Z\\a\,A_Hora_da_Estrela_-_Frases
8743,antigos,\k\\o~\.\f\\o\\X\'\t\\a\.\v\\e\\j\\s\,A_Hora_da_Estrela_-_Frases
8743,confortáveis.,,A_Hora_da_Estrela_-_Frases
8744,é,\E\\k\\o~\.\f\\o\\X\'\t\\a\.\v\\e\\w\\pau\,A_Hora_da_Estrela_-_Frases
8744,confortável:,'\p\\a\.\r\\a\,A_Hora_da_Estrela_-_Frases
8744,para,\f\\a\'\l\\a\\R\,A_Hora_da_Estrela_-_Frases
8744,falar,\d\\a\,A_Hora_da_Estrela_-_Frases
8744,da,'\m\\O\.\s\\a\,A_Hora_da_Estrela_-_Frases
8744,moça,'\t\\e~\.\J\\u\,A_Hora_da_Estrela_-_Frases
8744,a,'\b\\a\\R\.\b\\a\\pau\,A_Hora_da_Estrela_-_Frases
8744,"barba,",\d\\u\'\r\\a~\.\tS\\i\,A_Hora_da_Estrela_-_Frases
8744,e,\a\\dZ\.\k\\i\'\r\\i\\r\,A_Hora_da_Estrela_-_Frases
8744,adquirir,\o\'\L\\ej\.\r\\a\\js\,A_Hora_da_Estrela_-_Frases
8744,olheiras,\e\\s\'\k\\u\.\r\\a\\js\,A_Hora_da_Estrela_-_Frases
8744,escuras,\p\\o\\R\,A_Hora_da_Estrela_-_Frases
8744,por,\d\\o\\R\'\m\\i\\X\,A_Hora_da_Estrela_-_Frases
8744,dormir,'\p\\ow\.\k\\u\\pau\,A_Hora_da_Estrela_-_Frases
8744,"pouco,",\s\\O\\k\\o\.\S\\i\'\l\\a\\R\,A_Hora_da_Estrela_-_Frases
8744,só,\dZ\\i\,A_Hora_da_Estrela_-_Frases
8744,cochilar,'\p\\u\.\r\\a\,A_Hora_da_Estrela_-_Frases
8744,de,\e\.\z\\a\\u\\s\'\t\\a~\\w~\\pau\,A_Hora_da_Estrela_-_Frases
8744,pura,'\s\\ow\,A_Hora_da_Estrela_-_Frases
8744,"exaustão,",\u~\,A_Hora_da_Estrela_-_Frases
8744,sou,\t\\r\\a\.\b\\a\.\L\\a\'\d\\o\\R\,A_Hora_da_Estrela_-_Frases
8744,um,\m\\a\.\n\\u\'\a\\w\,A_Hora_da_Estrela_-_Frases
8744,trabalhador,,A_Hora_da_Estrela_-_Frases
8744,manual.,,A_Hora_da_Estrela_-_Frases
8745,vestir-me,\v\\e\\s\'\tS\\i\\X\,A_Hora_da_Estrela_-_Frases
8745,roupa,\k\\o~\,A_Hora_da_Estrela_-_Frases
8745,velha,'\R\\ow\.\p\\a\,A_Hora_da_Estrela_-_Frases
8745,rasgada.,'\v\\e\.\L\\a\,A_Hora_da_Estrela_-_Frases
8745,,\R\\a\\z\'\g\\a\.\d\\a\,A_Hora_da_Estrela_-_Frases
8746,pôr,'\p\\o\\R\,A_Hora_da_Estrela_-_Frases
8746,nível,'\n\\i\\v\\e\\w\,A_Hora_da_Estrela_-_Frases
8747,Sabendo,\s\\a\'\b\\e~\.\d\\u\,A_Hora_da_Estrela_-_Frases
8747,apresentar,\a\.\p\\r\\e\.\z\\e~\'\t\\a\\R\,A_Hora_da_Estrela_-_Frases
8747,convincente,\k\\o~\.\v\\i~\'\s\\e~\.\tS\\i\,A_Hora_da_Estrela_-_Frases
8747,sociedades,\s\\o\.\s\\i\\e\'\d\\a\.\dZ\\i\\s\,A_Hora_da_Estrela_-_Frases
8747,reclamam,\R\\e\'\k\\l\\a~\.\m\\a~\\w~\,A_Hora_da_Estrela_-_Frases
8747,máquina.,'\m\\a\.\k\\i~\.\n\\a\,A_Hora_da_Estrela_-_Frases
8748,é,\E\\i\\s\'\t\\O\\r\\i\\a\,A_Hora_da_Estrela_-_Frases
8749,fruto,\d\\a\,A_Hora_da_Estrela_-_Frases
8749,da,\p\\a\'\l\\a\.\v\\r\\a\,A_Hora_da_Estrela_-_Frases
8750,se,\p\\a\.\r\\e\'\s\\e\\X\,A_Hora_da_Estrela_-_Frases
8750,parecer,\k\\o~\,A_Hora_da_Estrela_-_Frases
8751,Atingi-la,\a\.\tS\\i~\'\Z\\i\,A_Hora_da_Estrela_-_Frases
8751,é,\l\\a\,A_Hora_da_Estrela_-_Frases
8751,meu,\m\\e\\u\,A_Hora_da_Estrela_-_Frases
8752,artisticamente,\a\\X\.\tS\\i\\s\.\tS\\i\.\k\\a\'\m\\e~\.\tS\\i\,A_Hora_da_Estrela_-_Frases
8752,"vã,",'\v\\a~\\pau\,A_Hora_da_Estrela_-_Frases
8753,também,\k\\e\'\r\\i\.\a\,A_Hora_da_Estrela_-_Frases
8753,queria,\a\\w\.\k\\a~\'\s\\a\\r\,A_Hora_da_Estrela_-_Frases
8753,alcançar,\u~\.\m\\a\,A_Hora_da_Estrela_-_Frases
8753,uma,\s\\e~\.\s\\a\'\s\\a~\\w~\,A_Hora_da_Estrela_-_Frases
8753,sensação,'\f\\i~\.\n\\a\,A_Hora_da_Estrela_-_Frases
8753,fina,\i\,A_Hora_da_Estrela_-_Frases
8753,que,'\e\.\s\\i\,A_Hora_da_Estrela_-_Frases
8753,esse,\f\\i~\'\n\\i\\s\\i~\.\m\\u\,A_Hora_da_Estrela_-_Frases
8753,finíssimo,'\n\\a~\\w~\,A_Hora_da_Estrela_-_Frases
8753,se,\k\\e\'\b\\r\\a\.\s\\i\,A_Hora_da_Estrela_-_Frases
8753,quebrasse,'\e~j~\.\l\\i~\.\J\\a\,A_Hora_da_Estrela_-_Frases
8753,em,\p\\e\\X\'\p\\E\\t\\u\\a\,A_Hora_da_Estrela_-_Frases
8753,linha,,A_Hora_da_Estrela_-_Frases
8753,perpétua.,,A_Hora_da_Estrela_-_Frases
8754,trombone,\t\\r\\o~\'\b\\o~\.\n\\i\,A_Hora_da_Estrela_-_Frases
8754,troco,'\t\\r\\o\\k\\u\,A_Hora_da_Estrela_-_Frases
8754,nervosismo,\n\\e\\R\.\v\\o\'\z\\i\\z\.\m\\u\,A_Hora_da_Estrela_-_Frases
8754,escrever,\e\\s\.\k\\r\\e\'\v\\e\\r\,A_Hora_da_Estrela_-_Frases
8754,incontrolável,\i~\.\k\\o~\.\t\\r\\o\'\l\\a\.\v\\e\\w\,A_Hora_da_Estrela_-_Frases
8755,aceitar,\a\.\s\\e\\j\'\t\\a\\R\,A_Hora_da_Estrela_-_Frases
8755,pensar,\u\,A_Hora_da_Estrela_-_Frases
8755,que,'\m\\u\\j~\.\t\\u\\z\,A_Hora_da_Estrela_-_Frases
8755,muitos,'\a\.\S\\a~\\w~\\pau\,A_Hora_da_Estrela_-_Frases
8755,acham:,\k\\i\,A_Hora_da_Estrela_-_Frases
8755,que,\e\.\z\\i\\s\'\tS\\i\\r\,A_Hora_da_Estrela_-_Frases
8755,existir,'\E\\k\\o\\j\.\z\\a\,A_Hora_da_Estrela_-_Frases
8755,coisa,'\d\\o\\j\.\d\\u\\pau\,A_Hora_da_Estrela_-_Frases
8755,de,'\k\\a\.\z\\u\,A_Hora_da_Estrela_-_Frases
8755,"doido,",\dZ\\i\,A_Hora_da_Estrela_-_Frases
8755,caso,\l\\ow\'\k\\u\.\r\\a\,A_Hora_da_Estrela_-_Frases
8755,loucura.,,A_Hora_da_Estrela_-_Frases
8756,parece.,\p\\a\'\r\\E\.\s\\i\,A_Hora_da_Estrela_-_Frases
8757,Existir,\e\.\z\\i\\s\'\tS\\i\\R\,A_Hora_da_Estrela_-_Frases
8757,é,'\E\\l\\O\\Z\\i\.\k\\u\,A_Hora_da_Estrela_-_Frases
8757,lógico.,,A_Hora_da_Estrela_-_Frases
8758,transfiguração,\t\\r\\a~\\s\.\f\\i\.\g\\u\.\r\\a\'\s\\a~\\w~\,A_Hora_da_Estrela_-_Frases
8758,em,'\e~j~\.\ow\.\t\\r\\e~j~\.\i\,A_Hora_da_Estrela_-_Frases
8758,outrem,'\m\\i~\.\J\\a\,A_Hora_da_Estrela_-_Frases
8758,e,\m\\a\.\t\\e\.\r\\i\\a\.\l\\i\.\z\\a\'\s\\a~\\w~\,A_Hora_da_Estrela_-_Frases
8758,minha,\e~\'\f\\i~\,A_Hora_da_Estrela_-_Frases
8758,materialização,\e~j~\'\o\\b\.\Z\\E\.\t\\u\,A_Hora_da_Estrela_-_Frases
8758,enfim,,A_Hora_da_Estrela_-_Frases
8758,objeto.,,A_Hora_da_Estrela_-_Frases
8759,flauta,'\f\\l\\a\\u\.\t\\a\,A_Hora_da_Estrela_-_Frases
8759,me,\e\.\n\\o\.\v\\e\.\l\\a\'\r\\ej\,A_Hora_da_Estrela_-_Frases
8759,enovelarei,\e~j~\'\m\\a\.\s\\i\.\u\,A_Hora_da_Estrela_-_Frases
8759,em,\s\\i\'\p\\O\,A_Hora_da_Estrela_-_Frases
8759,macio,,A_Hora_da_Estrela_-_Frases
8759,cipó.,,A_Hora_da_Estrela_-_Frases
8760,voltemos,\v\\o\\w\'\t\\e~\.\m\\u\\z\,A_Hora_da_Estrela_-_Frases
8761,é,'\E\\O\.\Z\\i\,A_Hora_da_Estrela_-_Frases
8762,em,'\e~j~\.\R\\i\.\z\\u\\s\,A_Hora_da_Estrela_-_Frases
8762,risos,'\R\\a\.\p\\i\.\d\\u\\z\,A_Hora_da_Estrela_-_Frases
8762,rápidos,\i\,A_Hora_da_Estrela_-_Frases
8762,de,'\v\\e\.\L\\u\\s\,A_Hora_da_Estrela_-_Frases
8762,velhos.,,A_Hora_da_Estrela_-_Frases
8763,cadenciados,\k\\a\.\d\\e~\.\s\\i\'\a\.\d\\u\\s\,A_Hora_da_Estrela_-_Frases
8763,rua:,'\R\\u\.\a\,A_Hora_da_Estrela_-_Frases
8765,vou,\e\\s\.\k\\r\\e\'\v\\e\\R\,A_Hora_da_Estrela_-_Frases
8765,escrever,'\Z\\a\,A_Hora_da_Estrela_-_Frases
8765,já,'\d\\E\.\v\\i\,A_Hora_da_Estrela_-_Frases
8765,deve,\e\\s\'\t\\a\\R\,A_Hora_da_Estrela_-_Frases
8765,estar,\n\\a\,A_Hora_da_Estrela_-_Frases
8765,na,'\s\\E\\X\.\t\\a\,A_Hora_da_Estrela_-_Frases
8765,certa,\dZ\\i\,A_Hora_da_Estrela_-_Frases
8765,modo,\e\\s\'\k\\r\\i\.\t\\u\,A_Hora_da_Estrela_-_Frases
8765,escrito,'\e~j~\.\m\\i~\,A_Hora_da_Estrela_-_Frases
8766,me,\k\\o\.\p\\i\'\a\\X\,A_Hora_da_Estrela_-_Frases
8766,copiar,\k\\o~\,A_Hora_da_Estrela_-_Frases
8766,uma,\d\\e\.\l\\i\.\k\\a\'\d\\e\.\z\\a\,A_Hora_da_Estrela_-_Frases
8766,delicadeza,\dZ\\i\,A_Hora_da_Estrela_-_Frases
8766,de,\b\\o\\R\.\b\\o\'\l\\E\.\t\\a\,A_Hora_da_Estrela_-_Frases
8766,borboleta,'\b\\r\\a~\.\k\\a\,A_Hora_da_Estrela_-_Frases
8766,branca.,,A_Hora_da_Estrela_-_Frases
8767,borboleta,\b\\o\\R\.\b\\o\'\l\\E\.\t\\a\,A_Hora_da_Estrela_-_Frases
8767,vem,\v\\e~j~\.\dZ\\i\,A_Hora_da_Estrela_-_Frases
8767,moça,\v\\i\'\e\\r\,A_Hora_da_Estrela_-_Frases
8767,vier,\a\,A_Hora_da_Estrela_-_Frases
8767,se,\k\\a\'\z\\a\\X\\pau\,A_Hora_da_Estrela_-_Frases
8767,"casar,",\k\\a\'\z\\a\\X\,A_Hora_da_Estrela_-_Frases
8767,casar-se-á,\s\\i\,A_Hora_da_Estrela_-_Frases
8767,magra,\a\,A_Hora_da_Estrela_-_Frases
8767,e,'\m\\a\.\g\\r\\a\,A_Hora_da_Estrela_-_Frases
8767,"leve,",\i\,A_Hora_da_Estrela_-_Frases
8767,"e,",'\l\\E\.\v\\i\\pau\,A_Hora_da_Estrela_-_Frases
8767,como,\i\\pau\,A_Hora_da_Estrela_-_Frases
8767,"virgem,",'\k\\o~\.\m\\u\,A_Hora_da_Estrela_-_Frases
8767,de,'\v\\i\\R\.\Z\\e~j~\\pau\,A_Hora_da_Estrela_-_Frases
8767,branco.,\dZ\\i\,A_Hora_da_Estrela_-_Frases
8767,,'\b\\r\\a~\.\k\\u\,A_Hora_da_Estrela_-_Frases
8768,casará?,\k\\a\.\z\\a\'\r\\a\,A_Hora_da_Estrela_-_Frases
8769,tenho,\n\\a\\js\,A_Hora_da_Estrela_-_Frases
8769,nas,'\m\\i~\.\J\\a\\js\,A_Hora_da_Estrela_-_Frases
8769,minhas,'\m\\a~\\w~\\z\,A_Hora_da_Estrela_-_Frases
8769,mãos,\u~\,A_Hora_da_Estrela_-_Frases
8769,destino,\i\,A_Hora_da_Estrela_-_Frases
8769,no,\e~\'\t\\a~\.\t\\u\,A_Hora_da_Estrela_-_Frases
8769,entanto,'\n\\a~\\w~\,A_Hora_da_Estrela_-_Frases
8769,sinto,\k\\o~\,A_Hora_da_Estrela_-_Frases
8769,de,\l\\i\.\v\\r\\e\'\m\\e~\.\tS\\i\,A_Hora_da_Estrela_-_Frases
8769,livremente,\i~\.\v\\e~\'\t\\a\\X\\pau\,A_Hora_da_Estrela_-_Frases
8769,inventar:,'\s\\i\.\g\\u\,A_Hora_da_Estrela_-_Frases
8769,sigo,\u~\.\m\\a\,A_Hora_da_Estrela_-_Frases
8769,uma,\o\'\k\\u\\w\.\t\\a\,A_Hora_da_Estrela_-_Frases
8769,oculta,'\l\\i~\.\J\\a\,A_Hora_da_Estrela_-_Frases
8769,linha,\f\\a\'\t\\a\\w\,A_Hora_da_Estrela_-_Frases
8769,fatal.,,A_Hora_da_Estrela_-_Frases
8770,procurar,\p\\r\\o\.\k\\u\'\r\\a\\r\,A_Hora_da_Estrela_-_Frases
8770,ultrapassa.,\u\\w\.\t\\r\\a\'\p\\a\.\s\\a\,A_Hora_da_Estrela_-_Frases
8771,jovem,'\Z\\O\.\v\\e~j~\.\k\\i\,A_Hora_da_Estrela_-_Frases
