,grapheme,phoneme,filename
9411,"pra lutar contra o patrão,",pra lu'taX 'ko~.tra u pa'tra~w~,João_Boa_Morte_-_Frases
9412,pra acabar com o cativeiro,pra a.ka'baX ko~ u ka.tSi'vej.ru,João_Boa_Morte_-_Frases
9413,"que existe na região,",ki e'zis.tSi na Re.Zi'a~w~,João_Boa_Morte_-_Frases
9414,que conduz ao desespero,ki ko~'duz aw de.zes'pe.ru,João_Boa_Morte_-_Frases
9415,"toda uma população,",'tO.da u~.ma po.pu.la'sa~w~,João_Boa_Morte_-_Frases
9416,onde só o fazendeiro,'o~.dZi 'sOu fa.ze~.dej'ru,João_Boa_Morte_-_Frases
9417,tem dinheiro e opinião.,te~j~.dZi~'Jej.ru i o.pi~.ni'a~w~,João_Boa_Morte_-_Frases
9418,Essa não foi a primeira,'E.sa 'na~w~ 'foj a pri~'mej.ra,João_Boa_Morte_-_Frases
9419,morte feita de encomenda,'mOX.tSi 'fej.ta dZi e~.ko'me~.da,João_Boa_Morte_-_Frases
9420,contra líder camponês.,'ko~.tra 'lideX ka~.po'nejs,João_Boa_Morte_-_Frases
9421,Outros foram assassinados,'ow.trus 'fO.ra~w~ a.sa.si~'na.dus,João_Boa_Morte_-_Frases
9422,pelos donos da fazenda.,'pE.lus 'do~.nus da fa'ze~.da,João_Boa_Morte_-_Frases
9423,Mas cada Pedro Teixeira,majs 'ka.da 'pE.dru tej'Sej.ra,João_Boa_Morte_-_Frases
9424,"que morre, logo aparece","ki 'mO.Ri, 'lO.gu a.pa'rE.si",João_Boa_Morte_-_Frases
9425,"mais um, mais quatro, mais seis","'majz u~, 'majs 'kwa.tru, 'majs 'sejs",João_Boa_Morte_-_Frases
9426,que a luta não esmorece,ki a 'lu.ta 'na~w~ ez.mo'rE.si,João_Boa_Morte_-_Frases
9427,e cresce mais cada mês.,i 'krEsi 'majs 'ka.da 'mejs,João_Boa_Morte_-_Frases
9428,Que a luta não esmorece,ki a 'lu.ta 'na~w~ ez.mo'rE.si,João_Boa_Morte_-_Frases
9429,agora que o camponês,a'gO.ra ki u ka~.po'nejs,João_Boa_Morte_-_Frases
9430,cansado de fazer prece,ka~'sa.du dZi fa'zeX 'prE.si,João_Boa_Morte_-_Frases
9431,"e de votar em burguês,",i dZi vo'tar e~j~.buR'gejs,João_Boa_Morte_-_Frases
9432,se ergue contra a pobreza,si 'eR.gi 'ko~.tra a po'bre.za,João_Boa_Morte_-_Frases
9433,"e outra voz já não escuta,",i 'ow.tra 'vOz 'Za 'na~w~ es'ku.ta,João_Boa_Morte_-_Frases
9434,só a que o chama pra luta,'sOa ki u Sa~'ma pra 'lu.ta,João_Boa_Morte_-_Frases
9435,voz da Liga Camponesa.,'vOz da 'li.ga ka~.po'ne.za,João_Boa_Morte_-_Frases
9436,Mas João nada sabia,majs Zo'a~w~ 'na.da sa'bi.a,João_Boa_Morte_-_Frases
9437,"no desespero que estava,",nu de.zes'pe.ru ki es'ta.va,João_Boa_Morte_-_Frases
9438,andando aquele caminho,a~'da~.du a'ke.li ka'mi~.Ju,João_Boa_Morte_-_Frases
9439,onde ninguém o queria.,'o~.dZi ni~'ge~j~ u ke'ri.a,João_Boa_Morte_-_Frases
9440,João Boa-Morte pensava,Zo'a~w~ 'boa 'mOX.tSi pe~'sa.va,João_Boa_Morte_-_Frases
9441,que se encontrava sozinho,ki si e~.ko~'tra.va so'zi~.Ju,João_Boa_Morte_-_Frases
9442,que sozinho morreria.,ki so'zi~.Ju mo.Re'ri.a,João_Boa_Morte_-_Frases
9443,Sozinho com cinco filhos,so'zi~.Ju ko~ 'si~.ku 'fi.Lus,João_Boa_Morte_-_Frases
9444,e sua pobre Maria,i 'su.a 'pO.bri ma'ri.a,João_Boa_Morte_-_Frases
9445,em cujos olhos o brilho,e~j~'ku.Zuz 'O.Luz u 'bri.Lu,João_Boa_Morte_-_Frases
9446,da morte se refletia.,da 'mOX.tSi si Re.fle'tSi.a,João_Boa_Morte_-_Frases
9447,"Já não havia esperança,",'Za 'na~w~ a'vi.a es.pe'ra~.sa,João_Boa_Morte_-_Frases
9448,"iam sucumbir de fome,",'i.a~w~ su.ku~'biR dZi 'fo~.mi,João_Boa_Morte_-_Frases
9449,"ele, Maria e as crianças.","'e.li, ma'ri.a i ajs kri'a~.sajs",João_Boa_Morte_-_Frases
9450,"Naquela terra querida,",na'kE.la 'tE.Ra ke'ri.da,João_Boa_Morte_-_Frases
9451,"que era sua e que não era,",ki 'e.ra 'su.a i ki 'na~w~ 'e.ra,João_Boa_Morte_-_Frases
9452,onde sonhara com a vida,'o~.dZi so'Ja.ra ko~ a 'vi.da,João_Boa_Morte_-_Frases
9453,"mas nunca viver pudera,",majs 'nu~.ka vi'veX pu'dE.ra,João_Boa_Morte_-_Frases
9454,ia morrer sem comida,ia mo'ReX se~j~.ko'mi.da,João_Boa_Morte_-_Frases
9455,aquele de cuja lida,a'ke.li dZi 'ku.Za 'li.da,João_Boa_Morte_-_Frases
9456,tanta comida nascera.,'ta~.ta ko'mi.da nasE'ra,João_Boa_Morte_-_Frases
9457,Aquele de cuja mão,a'ke.li dZi 'ku.Za 'ma~w~,João_Boa_Morte_-_Frases
9458,tanta semente brotara,'ta~.ta se'me~.tSi bro'ta.ra,João_Boa_Morte_-_Frases
9459,"que, filho daquele chão,","ki, 'fi.Lu da'ke.li 'Sa~w~",João_Boa_Morte_-_Frases
9460,aquele chão fecundara;,a'ke.li 'Sa~w~ fe.ku~'da.ra,João_Boa_Morte_-_Frases
9461,e assim se fizera homem,i a'si~ si fi'zE.ra 'o~.me~j~,João_Boa_Morte_-_Frases
9462,"para agora, como um cão,","'pa.ra a'gO.ra, 'ko~.mu u~ 'ka~w~",João_Boa_Morte_-_Frases
9463,"morrer, com os filhos, de fome.","mo'ReX, ko~ us 'fi.Lus, dZi 'fo~.mi",João_Boa_Morte_-_Frases
9464,"E assim foi que Boa-Morte,",i a'si~ 'foj ki 'boa 'mOX.tSi,João_Boa_Morte_-_Frases
9465,"quando chegou a Sapê,",'kua~.du Se'gow a sa'pe,João_Boa_Morte_-_Frases
9466,"desiludido da sorte,",de.zi.lu'dZi.du da 'sOX.tSi,João_Boa_Morte_-_Frases
9467,certo que naquele dia,'sEX.tu ki na'ke.li 'dZi.a,João_Boa_Morte_-_Frases
9468,antes da aurora nascer,'a~.tSis da au'rO.ra naseX,João_Boa_Morte_-_Frases
9469,os seus filhos mataria,us 'se.us 'fi.Lus ma.ta'ri.a,João_Boa_Morte_-_Frases
9470,"e mataria a mulher,",i ma.ta'ri.a a mu'LeX,João_Boa_Morte_-_Frases
9471,depois se suicidaria,de'pojs si sui.si.da'ri.a,João_Boa_Morte_-_Frases
9472,para acabar de sofrer.,'pa.ra a.ka'baR dZi so'freX,João_Boa_Morte_-_Frases
9473,Tomada essa decisão,to'ma.da 'E.sa de.si'za~w~,João_Boa_Morte_-_Frases
9474,sentiu que uma paz sofrida,se~'tSiu ki u~.ma 'pas so'fri.da,João_Boa_Morte_-_Frases
9475,brotava em seu coração.,bro'ta.va e~j~'seu ko.ra'sa~w~,João_Boa_Morte_-_Frases
9476,"Era uma planta perdida,",'e.ra u~.ma 'pla~.ta peR'dZi.da,João_Boa_Morte_-_Frases
9477,uma flor de maldição,u~.ma 'floR dZi maw.dZi'sa~w~,João_Boa_Morte_-_Frases
9478,nascendo de sua mão,nase~'du dZi 'su.a 'ma~w~,João_Boa_Morte_-_Frases
9479,que sempre plantara a vida.,ki 'se~.pri pla~'ta.ra a 'vi.da,João_Boa_Morte_-_Frases
9480,Seus olhos se encheram dágua.,'se.uz 'O.Lus si e~'Se.ra~w~ 'da.gua,João_Boa_Morte_-_Frases
9481,Nada podia fazer.,'na.da po'dZi.a fa'zeX,João_Boa_Morte_-_Frases
9482,"Para quem vive na mágoa,",'pa.ra 'ke~m 'vi.vi na 'ma.go.a,João_Boa_Morte_-_Frases
9483,mágoa menor é morrer.,'ma.go.a me'nor Emo.ReX,João_Boa_Morte_-_Frases
9484,Que sentido tem a vida,ki se~'tSi.du te~j~.a 'vi.da,João_Boa_Morte_-_Frases
9485,pra quem não pode viver?,pra 'ke~m 'na~w~ 'pO.dZi vi'veX,João_Boa_Morte_-_Frases
9486,"Pra quem, plantando e colhendo,","pra 'ke~m, pla~'ta~.du i ko'Le~.du",João_Boa_Morte_-_Frases
9487,não tem direito a comer?,'na~w~ te~j~.dZi'rej.tu a ko'meX,João_Boa_Morte_-_Frases
9488,"Pra que ter filhos, se os filhos na miséria vão morrer?","pra ki 'teX 'fi.Lus, si us 'fi.Lus na mi'zEria 'va~w~ mo'ReX",João_Boa_Morte_-_Frases
9489,É preferível matá-los,Epre.fe.rivew,João_Boa_Morte_-_Frases
9490,aquele que os fez nascer.,a'ke.li ki us 'fez naseX,João_Boa_Morte_-_Frases
9491,"Chegando a um lugar-deserto,",Se'ga~.du a u~ lu'gaX de'zEX.tu,João_Boa_Morte_-_Frases
9492,pararam para dormir.,pa'ra.ra~w~ 'pa.ra doR'miX,João_Boa_Morte_-_Frases
9493,Deitaram todos no chão,dej'ta.ra~w~ 'tO.dus nu 'Sa~w~,João_Boa_Morte_-_Frases
9494,sem nada para cobrir.,se~j~'na.da 'pa.ra ko'briX,João_Boa_Morte_-_Frases
9495,"Quando dormiam, João","'kua~.du doR'mi.a~w~, Zo'a~w~",João_Boa_Morte_-_Frases
9496,levantou-se devagar,le.va~'tow si de.va'gaX,João_Boa_Morte_-_Frases
9497,pegando logo o facão,pe'ga~.du 'lO.gu u fa'ka~w~,João_Boa_Morte_-_Frases
9498,com que os ia degolar.,ko~ ki uz ia de.go'laX,João_Boa_Morte_-_Frases
9499,João se julgava sozinho,Zo'a~w~ si Zuw'ga.va so'zi~.Ju,João_Boa_Morte_-_Frases
9500,perdido na escuridão,peR'dZi.du na es.ku.ri'da~w~,João_Boa_Morte_-_Frases
9501,sem ter ninguém pra ajudá-lo,se~j~'teR ni~'ge~j~ pra,João_Boa_Morte_-_Frases
9502,naquela situação.,na'kE.la si.tu.a'sa~w~,João_Boa_Morte_-_Frases
9503,Sem amigo e sem carinho,se~j~.a'mi.gu i se~j~.ka'ri~.Ju,João_Boa_Morte_-_Frases
9504,amolava o seu facão,a.mo'la.va u 'seu fa'ka~w~,João_Boa_Morte_-_Frases
9505,para matar a família,'pa.ra ma'tar a fa'milia,João_Boa_Morte_-_Frases
9506,e varar seu coração.,i va'raX 'seu ko.ra'sa~w~,João_Boa_Morte_-_Frases
9507,Mas como um louco atrás dele,majs 'ko~.mu u~ 'low.ku a'trajs 'de.li,João_Boa_Morte_-_Frases
9508,andava Chico Vaqueiro,a~'da.va 'Si.ku va'kej.ru,João_Boa_Morte_-_Frases
9509,um lavrador como ele,u~ la.vra'doX 'ko~.mu 'e.li,João_Boa_Morte_-_Frases
9510,como ele sem dinheiro,'ko~.mu 'e.li se~j~.dZi~'Jej.ru,João_Boa_Morte_-_Frases
9511,para levá-lo pra Liga,'pa.ra pra 'li.ga,João_Boa_Morte_-_Frases
9512,e lhe dar um paradeiro,i Li 'dar u~ pa.ra'dej.ru,João_Boa_Morte_-_Frases
9513,para que assim ele siga,'pa.ra ki a'si~ 'e.li 'si.ga,João_Boa_Morte_-_Frases
9514,o caminho verdadeiro.,u ka'mi~.Ju veR.da'dej.ru,João_Boa_Morte_-_Frases
9515,Para dizer-lhe que a luta,'pa.ra dZi'zeX Li ki a 'lu.ta,João_Boa_Morte_-_Frases
9516,"só agora vai começar,",sOa.gO'ra 'vaj ko.me'saX,João_Boa_Morte_-_Frases
9517,que ele não estava sozinho,ki 'e.li 'na~w~ es'ta.va so'zi~.Ju,João_Boa_Morte_-_Frases
9518,não devia se matar.,'na~w~ de'vi.a si ma'taX,João_Boa_Morte_-_Frases
9519,Devia se unir aos outros,de'vi.a si u~'nir awz 'ow.trus,João_Boa_Morte_-_Frases
9520,para com os outros lutar.,'pa.ra ko~ uz 'ow.trus lu'taX,João_Boa_Morte_-_Frases
9521,"Em vez de matar o filho,",e~j~'vez dZi ma'tar u 'fi.Lu,João_Boa_Morte_-_Frases
9522,devia era os libertar,de'vi.a 'e.ra us li.beX'taX,João_Boa_Morte_-_Frases
9523,do jugo do fazendeiro,du 'Zu.gu du fa.ze~'dej.ru,João_Boa_Morte_-_Frases
9524,que já começa a findar.,ki 'Za ko'me.sa a fi~'daX,João_Boa_Morte_-_Frases
9525,"E antes que Boa-Morte,",i 'a~.tSis ki 'boa 'mOX.tSi,João_Boa_Morte_-_Frases
9526,"levado pela aflição,",le'va.du 'pe.la a.fli'sa~w~,João_Boa_Morte_-_Frases
9527,em seis peitos diferentes,e~j~'sejs 'pej.tus dZi.fe're~.tSis,João_Boa_Morte_-_Frases
9528,"varasse seu coração,",va'ra.si 'seu ko.ra'sa~w~,João_Boa_Morte_-_Frases
9529,Chico Vaqueiro chegou:,'Si.ku va'kej.ru Se'gow,João_Boa_Morte_-_Frases
9530,"Compadre, não faça isso,","ko~'pa.dri, 'na~w~ 'fa.sa 'i.su",João_Boa_Morte_-_Frases
9531,não mate quem é inocente.,'na~w~ 'ma.tSi 'ke~J Ei~.no.se~'tSi,João_Boa_Morte_-_Frases
9532,O inimigo da gente,u i~.ni~'mi.gu da 'Ze~.tSi,João_Boa_Morte_-_Frases
9533,lhe disse Chico Vaqueiro,Li 'dZi.si 'Si.ku va'kej.ru,João_Boa_Morte_-_Frases
9534,"não são os nossos parentes,",'na~w~ 'sa~w~ us 'nO.sus pa're~.tSis,João_Boa_Morte_-_Frases
9535,o inimigo da gente,u i~.ni~'mi.gu da 'Ze~.tSi,João_Boa_Morte_-_Frases
9536,é o coronel fazendeiro.,Eu ko.ro.nEw fa.ze~'dej.ru,João_Boa_Morte_-_Frases
9537,O inimigo da gente,u i~.ni~'mi.gu da 'Ze~.tSi,João_Boa_Morte_-_Frases
9538,é o latifundiário,Eu la.tSi.fu~.dZi.a'riu,João_Boa_Morte_-_Frases
9539,que submete nós todos,ki sub'mE.tSi 'nOjs 'tO.dus,João_Boa_Morte_-_Frases
9540,a esse cruel calvário.,a 'e.si kru'Ew kaw'va.riu,João_Boa_Morte_-_Frases
9541,"Pense um pouco, meu amigo,","'pe~.si u~ 'pow.ku, 'meu a'mi.gu",João_Boa_Morte_-_Frases
9542,não vá seus filhos matar.,'na~w~ 'va 'se.us 'fi.Lus ma'taX,João_Boa_Morte_-_Frases
9543,É contra aquele inimigo,Eko~'tra a'ke.li i~.ni~'mi.gu,João_Boa_Morte_-_Frases
9544,que nós devemos lutar.,ki 'nOjs de've~.mus lu'taX,João_Boa_Morte_-_Frases
9545,Que culpa têm os seus filhos?,ki 'kuw.pa 'te~j~ us 'se.us 'fi.Lus,João_Boa_Morte_-_Frases
9546,Culpa de tanto penar?,'kuw.pa dZi 'ta~.tu pe'naX,João_Boa_Morte_-_Frases
9547,Vamos mudar o sertão,'va~.mus mu'dar u seX'ta~w~,João_Boa_Morte_-_Frases
9548,pra vida deles mudar.,pra 'vi.da 'de.lis mu'daX,João_Boa_Morte_-_Frases
9549,"Enquanto Chico falava,",e~'kua~.tu 'Si.ku fa'la.va,João_Boa_Morte_-_Frases
9550,no rosto magro de João,nu 'Ros.tu 'ma.gru dZi Zo'a~w~,João_Boa_Morte_-_Frases
9551,uma luz nova chegava.,u~.ma 'luz 'nO.va Se'ga.va,João_Boa_Morte_-_Frases
9552,"E já a aurora, do chão","i 'Za a au'rO.ra, du 'Sa~w~",João_Boa_Morte_-_Frases
9553,"de Sapê, se levantava.","dZi sa'pe, si le.va~'ta.va",João_Boa_Morte_-_Frases
9554,E assim se acaba uma parte,i a'si~ si a'ka.ba u~.ma 'paX.tSi,João_Boa_Morte_-_Frases
9555,da história de João.,da is'tOria dZi Zo'a~w~,João_Boa_Morte_-_Frases
9556,A outra parte da história,a 'ow.tra 'paX.tSi da is'tOria,João_Boa_Morte_-_Frases
9557,vai tendo continuação,'vaj 'te~.du ko~.tSi~.nu.a'sa~w~,João_Boa_Morte_-_Frases
9558,não neste palco de rua,'na~w~ 'nes.tSi 'paw.ku dZi 'Ru.a,João_Boa_Morte_-_Frases
9559,mas no palco do sertão.,majs nu 'paw.ku du seX'ta~w~,João_Boa_Morte_-_Frases
9560,Os personagens são muitos,us peX.so'na.Ze~s 'sa~w~ 'muj~.tus,João_Boa_Morte_-_Frases
9561,e muita a sua aflição.,i 'muj~.ta a 'su.a a.fli'sa~w~,João_Boa_Morte_-_Frases
9562,"Já vão todos compreendendo,",'Za 'va~w~ 'tO.dus ko~.pre.e~'de~.du,João_Boa_Morte_-_Frases
9563,"como compreendeu João,",'ko~.mu ko~.pre.e~'deu Zo'a~w~,João_Boa_Morte_-_Frases
9564,que o camponês vencerá,ki u ka~.po'nejs ve~.se'ra,João_Boa_Morte_-_Frases
9565,pela força da união.,'pe.la 'fOX.sa da u~.ni'a~w~,João_Boa_Morte_-_Frases
9566,Que é entrando para as Ligas,ki Ee~.tra~'du 'pa.ra ajs 'li.gajs,João_Boa_Morte_-_Frases
9567,"que ele derrota o patrão,",ki 'e.li de'RO.ta u pa'tra~w~,João_Boa_Morte_-_Frases
9568,que o caminho da vitória,ki u ka'mi~.Ju da vi'tOria,João_Boa_Morte_-_Frases
9569,está na revolução.,es'ta na Re.vo.lu'sa~w~,João_Boa_Morte_-_Frases
9570,Aerosmith,a.e'rOz.mitS,Nomes_Proprios_Ingles_-_Frases
9571,Alicia,a.li'si.a,Nomes_Proprios_Ingles_-_Frases
9572,American Airlines,a.me.ri'ka~ aj'Rli~.nis,Nomes_Proprios_Ingles_-_Frases
9573,Amy,a~.j,Nomes_Proprios_Ingles_-_Frases
9574,Ann Hathaway,a~n ata'waj,Nomes_Proprios_Ingles_-_Frases
9575,Ashton,aS'to~,Nomes_Proprios_Ingles_-_Frases
9576,Backstreet Boys,bak'kstrE.etS boi.s,Nomes_Proprios_Ingles_-_Frases
9577,Bank of America,ba~.k of a.me'ri.ka,Nomes_Proprios_Ingles_-_Frases
9578,Beatles,be'a.tlis,Nomes_Proprios_Ingles_-_Frases
9579,Bernie Madoff,beR'ni 'ma.do.ff,Nomes_Proprios_Ingles_-_Frases
9580,Big Bang,big ba~.g,Nomes_Proprios_Ingles_-_Frases
9581,Bill Gates,bi.ww 'ga.tSis,Nomes_Proprios_Ingles_-_Frases
9582,Brad Pitt,bradZ pi.tStS,Nomes_Proprios_Ingles_-_Frases
9583,British Airways,'bri.tSiS 'aj.Rwai.s,Nomes_Proprios_Ingles_-_Frases
9584,Britney,'britS.nej,Nomes_Proprios_Ingles_-_Frases
9585,Brown,brow.n,Nomes_Proprios_Ingles_-_Frases
9586,Cavs,kav.s,Nomes_Proprios_Ingles_-_Frases
9587,Chloe OBrien,'SlOi o.bri'e~,Nomes_Proprios_Ingles_-_Frases
9588,Clarkson,klaX'kso~,Nomes_Proprios_Ingles_-_Frases
9589,Cleveland,kle'vE.la~.dZ,Nomes_Proprios_Ingles_-_Frases
9590,Criminal Minds,kri~.mi~'naw mi~.dZs,Nomes_Proprios_Ingles_-_Frases
9591,Cohen,ko'e~,Nomes_Proprios_Ingles_-_Frases
9592,Cooper,ko.o'peX,Nomes_Proprios_Ingles_-_Frases
9593,Courtney Love,'kow.XtSnej 'lO.vi,Nomes_Proprios_Ingles_-_Frases
9594,David,'da.vidZ,Nomes_Proprios_Ingles_-_Frases
9595,Davis,da'vijs,Nomes_Proprios_Ingles_-_Frases
9596,DreamWorks,dre'a~.woX.ks,Nomes_Proprios_Ingles_-_Frases
9597,Eddie Murphy,e'dZdZi muX.fj,Nomes_Proprios_Ingles_-_Frases
9598,Fanning,'fa~ni~.g,Nomes_Proprios_Ingles_-_Frases
9599,Federal Reserve,fe.de'raw Re'zER.vi,Nomes_Proprios_Ingles_-_Frases
9600,George Clooney,Ze'OR.Zi klo'o~.nej,Nomes_Proprios_Ingles_-_Frases
9601,Grammy,gra~mj,Nomes_Proprios_Ingles_-_Frases
9602,Greenpeace,gre.e~.pe'a.si,Nomes_Proprios_Ingles_-_Frases
9603,Guns n Roses,'gu~s n 'RO.zis,Nomes_Proprios_Ingles_-_Frases
9604,Harrison Ford,a.Ri'zo~ foR.dZ,Nomes_Proprios_Ingles_-_Frases
9605,Harry Potter,a.Rj po'tSteX,Nomes_Proprios_Ingles_-_Frases
9606,Harvard University,'aR.vaR.dZ u~.ni'vEX.sitS.j,Nomes_Proprios_Ingles_-_Frases
9607,Heath,'Ea.tS,Nomes_Proprios_Ingles_-_Frases
9608,Hollywood,o'wwiwO.odZ,Nomes_Proprios_Ingles_-_Frases
9609,Homer,o'meX,Nomes_Proprios_Ingles_-_Frases
9610,Hugh,ug,Nomes_Proprios_Ingles_-_Frases
9611,Huttington,u.tStSi~'gto~,Nomes_Proprios_Ingles_-_Frases
9612,Jack,Zak.k,Nomes_Proprios_Ingles_-_Frases
9613,Jackson,Zak'kso~,Nomes_Proprios_Ingles_-_Frases
9614,Jane,'Za~.ni,Nomes_Proprios_Ingles_-_Frases
9615,Janis,Za'nijs,Nomes_Proprios_Ingles_-_Frases
9616,John,Zon,Nomes_Proprios_Ingles_-_Frases
9617,Johnny Depp,Zonnj de.pp,Nomes_Proprios_Ingles_-_Frases
9618,Jolie,Zo'li,Nomes_Proprios_Ingles_-_Frases
9619,Jones,'Zo~.nis,Nomes_Proprios_Ingles_-_Frases
9620,Joplin,Zo'pli~,Nomes_Proprios_Ingles_-_Frases
9621,Jordan,ZoR'da~,Nomes_Proprios_Ingles_-_Frases
9622,Julia Roberts,Zu'li.a 'RO.beX.tSs,Nomes_Proprios_Ingles_-_Frases
9623,Julie,Zu'li,Nomes_Proprios_Ingles_-_Frases
9624,Justin Timberlake,Zus'tSi~ tSi~.beR'la.ki,Nomes_Proprios_Ingles_-_Frases
9625,Kate,'ka.tSi,Nomes_Proprios_Ingles_-_Frases
9626,Kirsten Dunst,kiXs'te~ du~s.tS,Nomes_Proprios_Ingles_-_Frases
9627,Kurt Cobain,kuX.tS ko.ba'i~,Nomes_Proprios_Ingles_-_Frases
9628,Kutcher,kutS'SeX,Nomes_Proprios_Ingles_-_Frases
9629,Lady Gaga,ladZ.j 'ga.ga,Nomes_Proprios_Ingles_-_Frases
9630,Lakers,'la.keXs,Nomes_Proprios_Ingles_-_Frases
9631,Laurie,lau'ri,Nomes_Proprios_Ingles_-_Frases
9632,Lautner,lau'tSneX,Nomes_Proprios_Ingles_-_Frases
9633,Ledger,ledZ'ZeX,Nomes_Proprios_Ingles_-_Frases
9634,Led Zeppelin,ledZ ze.ppe'li~,Nomes_Proprios_Ingles_-_Frases
9635,Lee,'lE.i,Nomes_Proprios_Ingles_-_Frases
9636,Lindsay,'li~.dZsaj,Nomes_Proprios_Ingles_-_Frases
9637,Lohan,lo'a~,Nomes_Proprios_Ingles_-_Frases
9638,MacGyver,mak'giveX,Nomes_Proprios_Ingles_-_Frases
9639,Margie,maR'Zi,Nomes_Proprios_Ingles_-_Frases
9640,Maverick,ma'vE.rik.k,Nomes_Proprios_Ingles_-_Frases
9641,Meryl Streep,meR.iw 'strE.ep,Nomes_Proprios_Ingles_-_Frases
9642,Michael,mi.Sa'Ew,Nomes_Proprios_Ingles_-_Frases
9643,Microsoft,mi'krO.zof.tS,Nomes_Proprios_Ingles_-_Frases
9644,M.I.T.,"m,.i,.tS",Nomes_Proprios_Ingles_-_Frases
9645,Moore,mo'O.ri,Nomes_Proprios_Ingles_-_Frases
9646,Morgan Freeman,moR'ga~ fre.e'ma~,Nomes_Proprios_Ingles_-_Frases
9647,Murdoch,'muR.doS,Nomes_Proprios_Ingles_-_Frases
9648,News Corporation,new.s koX.po.ra.tSi'o~,Nomes_Proprios_Ingles_-_Frases
9649,Oliver Twist,o.li'veX tSwis.tS,Nomes_Proprios_Ingles_-_Frases
9650,Oscar,os'kaX,Nomes_Proprios_Ingles_-_Frases
9651,Paris Hilton,pa'rijs iw'to~,Nomes_Proprios_Ingles_-_Frases
9652,Perry,pe.Rj,Nomes_Proprios_Ingles_-_Frases
9653,Presley,'prEz.lej,Nomes_Proprios_Ingles_-_Frases
9654,Queen,ke'e~,Nomes_Proprios_Ingles_-_Frases
9655,Red Hot Chili Peppers,RedZ otS Si'li 'pE.ppeXs,Nomes_Proprios_Ingles_-_Frases
9656,Reeves,Re'E.vis,Nomes_Proprios_Ingles_-_Frases
9657,Rupert,'Ru.peX.tS,Nomes_Proprios_Ingles_-_Frases
9658,Sandler,sa~'dleX,Nomes_Proprios_Ingles_-_Frases
9659,Sawyer,saw'jeX,Nomes_Proprios_Ingles_-_Frases
9660,Schwarzenegger,sSwaR.ze.ne'gZeX,Nomes_Proprios_Ingles_-_Frases
9661,Seth,setS,Nomes_Proprios_Ingles_-_Frases
9662,Shaft,Saf.tS,Nomes_Proprios_Ingles_-_Frases
9663,Spears,'spEa.Xs,Nomes_Proprios_Ingles_-_Frases
9664,Spice Girls,'spi.si ZiR.ws,Nomes_Proprios_Ingles_-_Frases
9665,Spider Man,spi'deR 'ma~,Nomes_Proprios_Ingles_-_Frases
9666,Stewart,'stE.waX.tS,Nomes_Proprios_Ingles_-_Frases
9667,Stone,'sto~.ni,Nomes_Proprios_Ingles_-_Frases
9668,The Killers,tSi 'ki.wleXs,Nomes_Proprios_Ingles_-_Frases
9669,The New York Times,tSi new joX.k 'tSi~.mis,Nomes_Proprios_Ingles_-_Frases
9670,The Wall Street Journal,tSi wa.ww 'strE.etS ZowR.naw,Nomes_Proprios_Ingles_-_Frases
9671,The Washington Post,tSi waSi~.gto~ pos.tS,Nomes_Proprios_Ingles_-_Frases
9672,Tobby Maguire,to.bbj ma'gi.ri,Nomes_Proprios_Ingles_-_Frases
9673,Two and a half man,tSwu a~.dZ a aw.f 'ma~,Nomes_Proprios_Ingles_-_Frases
9674,United States of America,u~'ni.tedZ 'sta.tSiz of a.me'ri.ka,Nomes_Proprios_Ingles_-_Frases
9675,U.S.A.,"'u,.s,.a",Nomes_Proprios_Ingles_-_Frases
9676,Viper,vi'peX,Nomes_Proprios_Ingles_-_Frases
9677,Warner Channel,waR'neX Sa~nEw,Nomes_Proprios_Ingles_-_Frases
9678,Warren Buffet,wa'Re~ 'bu.ffetS,Nomes_Proprios_Ingles_-_Frases
9679,Washington,waSi~.gto~,Nomes_Proprios_Ingles_-_Frases
9680,Western Union,wes.teR.n u~.ni'o~,Nomes_Proprios_Ingles_-_Frases
9681,White Stripes,'wi.tSi 'stri.pis,Nomes_Proprios_Ingles_-_Frases
9682,White Collar,'wi.tSi ko'wlaX,Nomes_Proprios_Ingles_-_Frases
9683,Whoopi Goldberg,wo.o'pi 'gOw.dZbeR.g,Nomes_Proprios_Ingles_-_Frases
9684,Willians,wi'wli.a~s,Nomes_Proprios_Ingles_-_Frases
9685,World Trade Center,woR.wdZ 'tra.dZi se~'teX,Nomes_Proprios_Ingles_-_Frases
9686,World Wide Web,woR.wdZ 'wi.dZi web,Nomes_Proprios_Ingles_-_Frases
9687,Yellow Submarine,'jE.wlow sub.ma'ri~.ni,Nomes_Proprios_Ingles_-_Frases
9688,Números,'nume.rus,Números_-_Frases
9689,Zero,'zE.ru,Números_-_Frases
9690,Um,u~,Números_-_Frases
9691,Dois,'dojs,Números_-_Frases
9692,Três,'trejs,Números_-_Frases
9693,Quatro,'kwa.tru,Números_-_Frases
9694,Cinco,'si~.ku,Números_-_Frases
9695,Seis,'sejs,Números_-_Frases
9696,Sete,'sE.tSi,Números_-_Frases
9697,Oito,'oj.tu,Números_-_Frases
9698,Nove,'nO.vi,Números_-_Frases
9699,Dez,'dejs,Números_-_Frases
9700,Onze,'o~.zi,Números_-_Frases
9701,Doze,'do.zi,Números_-_Frases
9702,Treze,'tre.zi,Números_-_Frases
9703,Catorze,ka'tOR.zi,Números_-_Frases
